action_count,action_entropy,action_sequence,answer_count,cause_bucket,direct_correct,direct_ground_truth,direct_mean_entropy,direct_n_tokens,direct_predicted,direct_score_status,evidence_excerpt,first_action,harness,harness_boxed_count,harness_correct,harness_entropy_q25,harness_final_line_boxed,harness_ground_truth,harness_head_entropy_mean,harness_last_boxed_option,harness_low_entropy_token_share,harness_malformed_prediction,harness_mean_entropy,harness_missing_boxed_answer,harness_n_tokens,harness_predicted,harness_repeated_ngram_rate,harness_score_status,harness_tail_entropy_mean,harness_tail_minus_head_entropy,harness_text_chars,harness_token_q75,harness_top1_prob_mean,harness_word_count,last_action,looping_marker_count,low_entropy_long,mean_entropy_delta_vs_direct,paired_outcome,plan_count,post_verify_action_change,premature_answer,reason_count,recover_count,run_id,self_correction_marker_count,task_id,token_ratio_vs_direct,tool_before_answer,tool_error_or_fail_count,tool_intent_marker_count,tool_subtypes,tool_use_count,uncertainty_marker_count,verify_before_answer,verify_count
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason verify verify,1,both_correct,True,A,0.25139444259697813,3684,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.2437440661624238,A,0.7636655948553055,False,0.13450701166307,False,1244,A,0.06136363636363636,valid_scored,0.06534452523963782,-0.17839954092278598,3539,2419.0,0.9486669838890729,443,verify,0,False,-0.11688743093390813,both_correct,1,False,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_13,0.33767643865363733,False,0,6,,0,0,False,2
18,0.6143694458867568,answer reason reason reason reason reason reason reason reason reason reason reason reason reason reason reason reason verify,1,both_wrong,False,D,0.2662642225922279,17361,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,False,0.16146370399342566,True,D,0.2899940098912576,B,0.5112749349522984,False,0.38866430581729966,False,2306,B,0.1468584405753217,valid_scored,0.15524545829273279,-0.13474855159852483,9198,2419.0,0.8642925524964021,1324,verify,4,False,0.12240008322507179,both_wrong,0,False,False,16,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,6,gpqa_130,0.13282645008928057,False,0,5,,0,2,False,1
18,1.7642045065086203,answer verify plan verify reason plan plan plan reason plan reason plan reason reason reason reason plan answer,2,both_correct,True,C,0.314019023838059,9806,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.18179363491363354,C,0.6070528967254408,False,0.25883753511584545,False,4764,C,0.15008650519031141,valid_scored,0.10952018307801603,-0.07227345183561751,14781,2419.0,0.9059463227335709,2315,answer,1,False,-0.05518148872221357,both_correct,7,True,False,7,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,25,gpqa_131,0.485825005098919,False,0,8,,0,0,False,2
18,0.8030717273241024,answer reason reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason answer,2,premature_answer,True,B,0.40925784312496727,13844,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,False,0.16146370399342566,True,B,0.22346524705712012,C,0.41706161137440756,False,0.46950274247225765,False,2321,C,0.14104372355430184,valid_scored,0.36548141177599347,0.14201616471887335,9586,2419.0,0.836969964592875,1421,answer,10,False,0.06024489934729038,regression,1,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,26,gpqa_132,0.16765385726668594,False,0,8,,0,0,False,0
18,0.9141828384352135,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason verify,1,verification_without_conversion,True,A,0.3681557638232679,10966,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,False,0.16146370399342566,True,A,0.2532605911632207,C,0.5490314769975787,False,0.3367042919710046,False,1652,C,0.09935205183585313,valid_scored,0.08379567544711025,-0.16946491571611044,6702,2419.0,0.8838193412125277,929,verify,1,False,-0.031451471852263324,regression,1,False,False,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,15,gpqa_133,0.1506474557723874,False,0,5,,0,0,False,1
18,1.5683182557028439,answer reason reason plan reason reason reason verify reason reason verify verify verify reason reason verify reason plan,1,both_wrong,False,B,0.034505925478518835,32768,5,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,False,0.16146370399342566,True,B,0.11004910669079895,A,0.5378605769230769,False,0.30450748718984505,False,1664,A,0.0958627648839556,valid_scored,0.28122722908927095,0.171178122398472,6024,2419.0,0.8921906692298301,994,plan,5,False,0.2700015617113262,both_wrong,2,True,False,10,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,3,gpqa_134,0.05078125,False,0,9,,0,0,False,5
18,0.6143694458867568,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason reason,1,rescue,False,C,0.1653015996245848,32768,7,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.20460625854995307,C,0.5337331334332833,False,0.3404259012925872,False,2668,C,0.17243631613324625,valid_scored,0.10916802298413494,-0.09543823556581812,10266,2419.0,0.8791469083720416,1534,reason,2,False,0.1751243016680024,rescue,1,False,True,16,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,2,gpqa_135,0.0814208984375,False,0,4,,0,0,False,0
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason plan reason verify,1,both_correct,True,B,0.3777682213430249,7490,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,B,0.21431272636149964,B,0.5952045133991537,False,0.29529326124802857,False,1418,B,0.06072874493927125,valid_scored,0.185353892801297,-0.02895883356020265,5209,2419.0,0.8961214934544683,744,verify,1,False,-0.08247496009499633,both_correct,2,False,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,10,gpqa_136,0.18931909212283043,False,0,5,,0,3,False,1
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason plan,1,rescue,False,A,0.29824766844725836,11838,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.14585576673904768,A,0.6595744680851063,False,0.24224177692886617,False,1457,A,0.11553273427471117,valid_scored,0.021962497510482622,-0.12389326922856506,6041,2419.0,0.9178768693974736,782,plan,0,False,-0.05600589151839219,rescue,2,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,26,gpqa_137,0.12307822267274877,False,0,4,,0,0,False,0
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason plan reason,1,both_correct,True,C,0.33979197336838884,6684,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.1071927603417458,C,0.6218365871294288,False,0.262025832312574,False,1383,C,0.09423347398030943,valid_scored,0.2466092303784855,0.1394164700367397,5173,2419.0,0.9061588051273125,714,reason,0,False,-0.07776614105581486,both_correct,2,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,2,gpqa_138,0.2069120287253142,False,0,4,,0,0,False,0
18,0.9141828384352135,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason verify,1,both_correct,True,D,0.34694786877360356,12330,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,D,0.2682629982062935,D,0.601129363449692,False,0.2821585324992298,False,1948,D,0.1524390243902439,valid_scored,0.05517092916687146,-0.21309206903942204,7617,2419.0,0.9002302768805872,1151,verify,5,False,-0.06478933627437378,both_correct,1,False,False,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,14,gpqa_139,0.15798864557988646,False,0,5,,0,0,False,1
18,1.0975378398419535,answer verify reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason verify,1,both_correct,True,A,0.44256280699803885,6302,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.37598109037933336,A,0.5400552486187845,False,0.32857314379868446,False,1448,A,0.2077001013171226,valid_scored,0.10052248197826116,-0.27545860840107217,6807,2419.0,0.8819373546050155,990,verify,3,False,-0.11398966319935439,both_correct,1,True,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,8,gpqa_14,0.2297683275150746,False,0,8,,0,0,False,2
18,0.6143694458867568,answer reason reason reason reason reason reason reason reason reason reason reason reason reason reason reason reason verify,1,verification_without_conversion,True,B,0.34787501998385806,8726,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,False,0.16146370399342566,True,B,0.3596877980096932,D,0.6130627114233672,False,0.254272096513924,False,3843,D,0.2143595041322314,valid_scored,0.10884840362575561,-0.2508393943839376,13748,2419.0,0.9077806324456418,1939,verify,10,False,-0.09360292346993404,regression,0,False,False,16,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,25,gpqa_140,0.44040797616319044,False,0,12,,0,0,False,1
18,1.2332247882202196,answer reason plan reason reason reason reason reason reason reason reason reason reason reason verify reason plan plan,1,both_correct,True,C,0.32612340630017544,10277,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.16441478075307067,C,0.5690846286701209,False,0.31343017756317637,False,1158,C,0.050359712230215826,valid_scored,0.22574791656914658,0.06133313581607591,4807,2419.0,0.8860624128292013,698,plan,2,False,-0.012693228736999074,both_correct,3,True,False,13,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,1,gpqa_141,0.11267879731439136,False,0,5,,0,0,False,1
2,1.0,answer reason,1,operational_error,True,A,0.2827207078413425,15632,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,4,,0.16146370399342566,False,A,nan,D,nan,True,0.0,False,0,,0.06130268199233716,runtime_error,nan,nan,1618,2419.0,nan,264,reason,0,False,-0.2827207078413425,nonvalid_or_missing,0,False,True,1,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,5,gpqa_142,0.0,False,0,4,,0,0,False,0
14,1.2916919971380596,answer reason plan reason plan reason reason reason reason reason reason reason reason verify,1,answer_format_or_extraction,True,B,0.3178481460252579,17401,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,4,False,0.16146370399342566,False,B,0.15447851000083962,D,0.5559322033898305,True,0.32052298799771395,False,590,3,0.019559902200488997,valid_scored,0.12382169884859824,-0.03065681115224138,2766,2419.0,0.8891944820465816,412,verify,1,False,0.0026748419724560435,regression,2,False,False,10,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,1,gpqa_143,0.03390609735072697,False,0,6,,0,0,False,1
18,0.8030717273241024,answer reason reason reason reason reason reason reason reason reason reason reason reason verify verify reason reason reason,1,both_correct,True,D,0.3288561614490923,7387,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,D,0.1670317317941125,D,0.5894685519258898,False,0.28338165604929966,False,2051,D,0.03345280764635603,valid_scored,0.12485907658692919,-0.0421726552071833,6589,2419.0,0.8952993713261447,840,reason,2,False,-0.04547450539979264,both_correct,0,True,False,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,3,gpqa_144,0.2776499255448761,False,0,6,,0,0,False,2
18,1.5683182557028439,answer reason plan reason plan plan reason reason plan reason reason plan reason reason reason reason verify answer,2,both_correct,True,A,0.42146367955042213,9537,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.16026439314244295,A,0.499348675640469,False,0.39061208934055164,False,2303,A,0.06424792139077853,valid_scored,0.2561718195726392,0.09590742643019623,9461,2419.0,0.8629031032288517,1326,answer,8,False,-0.030851590209870494,both_correct,5,False,False,10,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,21,gpqa_145,0.24148054943902694,False,0,8,,0,0,False,1
18,1.275162982784857,answer reason plan reason reason reason reason reason reason reason reason reason plan reason reason verify reason verify,1,both_correct,True,C,0.38237711071533687,7745,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.1607085914564749,C,0.5876855415063221,False,0.3119280700168798,False,1819,C,0.09109109109109109,valid_scored,0.10561628731951937,-0.055092304136955525,6964,2419.0,0.8903881006469236,1002,verify,5,False,-0.07044904069845709,both_correct,2,True,False,13,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,31,gpqa_146,0.23486120077469336,False,0,6,,0,2,False,2
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason verify reason verify reason reason reason,1,both_correct,True,D,0.2801695108333941,7120,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,D,0.2118292360887536,D,0.7585776668746101,False,0.13755139384651666,False,1603,D,0.1035031847133758,valid_scored,0.07205518498378669,-0.1397740511049669,4703,2419.0,0.9478061142148839,631,reason,1,False,-0.14261811698687743,both_correct,1,True,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_147,0.22514044943820224,False,0,6,,0,0,False,2
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason answer,2,both_correct,True,B,0.2737133684774238,7196,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,B,0.2679329356941137,B,0.6930305403288959,False,0.16983792927786728,False,1277,B,0.0726552179656539,valid_scored,0.3540271488200987,0.08609421312598503,5166,2419.0,0.9353337160773444,760,answer,0,False,-0.1038754391995565,both_correct,1,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_148,0.1774596998332407,False,0,7,,0,0,False,0
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason answer,2,both_wrong,False,A,0.3248623492329537,10494,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,False,0.16146370399342566,True,A,0.14705876142715035,B,0.6331658291457286,False,0.2643203496763885,False,4577,B,0.25801819052178077,valid_scored,0.052099256859009874,-0.09495950456814048,13519,2419.0,0.907430926334646,2092,answer,21,False,-0.060541999556565196,both_wrong,1,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,16,gpqa_149,0.43615399275776634,False,0,11,,0,4,False,0
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason verify reason verify,1,both_correct,True,C,0.34194165134700993,7635,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.16801508853990807,C,0.40794223826714804,False,0.4763949160090885,False,2216,C,0.16158113730929266,valid_scored,0.3454310514689644,0.17741596292905634,9483,2419.0,0.835908736545827,1445,verify,10,False,0.13445326466207858,both_correct,1,True,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,23,gpqa_15,0.2902423051735429,False,0,14,,0,3,False,2
18,1.1221136771091087,answer plan plan plan reason reason reason reason reason reason reason reason reason reason reason reason reason answer,2,both_correct,True,D,0.2677845706116395,6620,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,D,0.19180598767590162,D,0.6653225806451613,False,0.20391904456092133,False,2728,D,0.3222565687789799,valid_scored,0.24494166670804457,0.053135679032142946,7850,2419.0,0.9254597264413889,1297,answer,4,False,-0.06386552605071819,both_correct,3,False,True,13,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,10,gpqa_150,0.4120845921450151,False,0,8,,0,0,False,0
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason verify reason answer,2,both_correct,True,C,0.23182275556478035,5241,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.1897592194233292,C,0.7463837994214079,False,0.145398472186048,False,1037,C,0.06956521739130435,valid_scored,0.054106813110583005,-0.13565240631274622,3350,2419.0,0.9447744468785024,463,answer,2,False,-0.08642428337873234,both_correct,1,True,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_151,0.1978630032436558,False,0,7,,0,0,False,1
18,1.2997367636952522,answer plan reason plan plan reason reason reason plan plan reason reason reason reason reason reason reason answer,2,both_correct,True,A,0.23332398050927985,8004,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.19177521473364012,A,0.7739495798319328,False,0.11848688499898742,False,1190,A,0.13307240704500978,valid_scored,0.12084039064163711,-0.07093482409200301,3810,2419.0,0.954316227666029,514,answer,1,False,-0.11483709551029243,both_correct,5,False,True,11,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,4,gpqa_152,0.14867566216891553,False,0,6,,0,0,False,0
18,1.0975378398419535,answer reason reason reason reason reason reason reason plan reason reason reason reason reason reason verify reason answer,2,both_correct,True,B,0.5290738870720696,4438,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,B,0.2583398039241146,B,0.4916044776119403,False,0.33299642858349765,False,1072,B,0.10460772104607721,valid_scored,0.31261738028473546,0.05427757636062086,5539,2419.0,0.8764017162789829,806,answer,2,False,-0.19607745848857194,both_correct,1,True,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_153,0.24155024785939613,False,0,7,,0,0,False,1
18,1.0975378398419535,answer reason plan reason reason reason reason reason plan reason reason reason reason reason reason reason reason verify,1,both_correct,True,A,0.22508916017906402,10850,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.1392118929049453,A,0.7752442996742671,False,0.12809736113390047,False,3070,A,0.11079136690647481,valid_scored,0.0576437196291448,-0.08156817327580049,6150,2419.0,0.9519218161515285,698,verify,3,True,-0.09699179904516356,both_correct,2,False,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,2,gpqa_154,0.28294930875576035,False,0,7,,0,0,False,1
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason answer,2,both_correct,True,C,0.2781652983974045,7413,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.32719306323760744,C,0.5563618771165941,False,0.3220792389617198,False,2067,C,0.0775716694772344,valid_scored,0.37524133817649147,0.04804827493888403,7757,2419.0,0.8858212348556695,1189,answer,2,False,0.0439139405643153,both_correct,1,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,6,gpqa_155,0.27883447996762445,False,0,10,,0,1,False,0
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason verify answer,2,both_correct,True,C,0.24938736901135125,10517,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.1859715315819824,C,0.748730964467005,False,0.14587802977092204,False,3546,C,0.15427927927927929,valid_scored,0.07668055811715482,-0.10929097346482758,6561,2419.0,0.9453257460153249,891,answer,1,True,-0.10350933924042921,both_correct,1,False,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,1,gpqa_156,0.3371683940287154,False,0,8,,0,0,False,1
18,1.0975378398419535,answer reason plan reason reason reason reason reason reason reason reason reason reason reason verify plan reason reason,1,both_correct,True,C,0.40187415214207384,5474,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.18380581491362963,C,0.6609929078014184,False,0.18755363201220862,False,705,C,0.17450980392156862,valid_scored,0.12152309084500229,-0.06228272406862734,3062,2419.0,0.9288657265667088,513,reason,0,False,-0.21432052012986522,both_correct,2,True,False,14,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,6,gpqa_157,0.12879064669346,False,0,6,,0,0,False,1
18,0.9141828384352135,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason verify,1,both_correct,True,A,0.38942136620366696,11040,A,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,A,0.3219782462668621,A,0.6054181389870436,False,0.2775688748636155,False,3396,A,0.1425438596491228,valid_scored,0.16573003615709783,-0.15624821010976428,9889,2419.0,0.9006704923721159,1371,verify,4,False,-0.11185249134005149,both_correct,1,False,False,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,12,gpqa_158,0.3076086956521739,False,0,9,,0,0,False,1
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason plan,1,both_correct,True,C,0.3083644796720652,9425,C,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,C,0.29905034241991846,C,0.7022094140249759,False,0.18389464236699873,False,1041,C,0.07961783439490445,valid_scored,0.06048384066598378,-0.23856650175393468,4079,2419.0,0.9298700190003374,631,plan,0,False,-0.12446983730506647,both_correct,2,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_159,0.11045092838196287,False,0,4,,0,0,False,0
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason plan reason reason reason reason reason reason reason reason,1,both_correct,True,B,0.34313891646088795,5132,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,B,0.15155963230328104,B,0.5484221980413493,False,0.35592349413779256,False,919,B,0.06521739130434782,valid_scored,0.31779962815962515,0.1662399958563441,4005,2419.0,0.8683472347523931,601,reason,0,False,0.012784577676904607,both_correct,2,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,11,gpqa_16,0.17907248636009354,False,0,4,,0,0,False,0
18,0.8030717273241024,answer reason plan reason reason reason reason reason reason reason reason reason reason reason reason reason reason answer,2,both_correct,True,B,0.17530348653812375,11838,B,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,B,0.29921011630106764,B,0.7922381091333528,False,0.11886643723780861,False,3427,B,0.06676783004552352,valid_scored,0.17184954476723646,-0.12736057153383118,4525,2419.0,0.9561474398973488,662,answer,4,True,-0.05643704930031514,both_correct,1,False,True,15,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,0,gpqa_160,0.2894914681534043,False,0,6,,0,0,False,0
18,1.3355055565170972,answer verify plan verify reason reason reason reason reason reason reason reason reason reason verify reason reason verify,1,both_correct,True,D,0.21911224971919113,7640,D,valid_scored,"You are solving expert-level science multiple-choice questions. When given a question, actively use your available tools and skills throughout your reasoning process. Do not attempt to answer purely in your head when tools can help. Use code execution, search, or any other availa",answer,zeroclaw,5,True,0.16146370399342566,True,D,0.18896745738550993,D,0.5744360902255639,False,0.28364336938022666,False,1995,D,0.10629067245119306,valid_scored,0.16338544704927263,-0.025582010336237304,6529,2419.0,0.8973848084978828,925,verify,2,False,0.06453111966103553,both_correct,1,True,False,12,0,full_gpqa_v2_zeroclaw_qwen35_27b_logprobs,5,gpqa_161,0.26112565445026176,False,0,7,,0,0,False,4
